(1) Ceres,,9.075,0.04,3
(656) Beagle,*,7.035,0.9 -1.2,3
(65679) 1989 UQ,,7.733,0.27,2
(6569) 1993 MO,,5.959,0.98,2
(657) Gunlod,,15.7,0.2,2
(65706) 1992 NA,,6.992,0.37,2
(65717) 1993 BX3,,20.463,0.91,2
(65784) 1995 UF4,*,6.592,0.1,2 N
(658) Asteria,,28,0.32,1
(65803) Didymos,*,2.2593,0.08,3 B
(659) Nestor,,15.1,0.31-0.34,2
(65909) 1998 FH12,,3,,2 R
(66) Maja,,9.733,0.45,3 N
(660) Crescentia,,7.92,0.33,3
(66063) 1998 RO1,*,2.4924,0.13-0.16,3 B
(661) Cloelia,*,5.536,0.28,3
(6610) 1993 BL3,*,3.014,0.22,2 N
(6611) 1993 VW,*,2.5568,0.15,3 B?
(66146) 1998 TU3,,2.375,0.09-0.15,3
(66251) 1999 GJ2,*,2.4621,0.13,3 N
(663) Gerlinde,*,10.24,0.28,2
(6634) 1987 KB,,4.492,0.22,2
(66391) 1999 KW4,*,2.765,0.12,3 B
(664) Judith,,10.76,0.4,2
(665) Sabine,,4.29,0.34,3
(6650) Morimoto,,13.49,0.24,2
(666) Desdemona,,15.45,0.11,2
(66652) 1999 RZ253,*,,<0.05,
(667) Denise,*,12.687,0.24,3
(67) Asia,,15.89,0.15-0.23,3
(670) Ottegebe,,10.045,0.35,3
(673) Edda,*,14.92,0.12,2
(674) Rachele,*,30.96,0.16,2
(6743) Liu,,7.364,0.4,3
(675) Ludmilla,*,7.7172,0.17-0.38,4
(676) Melitta,,7.87,0.2,2
(677) Aaltje,*,>10.,<0.1,1:00 PM
(678) Fredegundis,,11.606,0.25,2
(679) Pax,,8.452,0.07-0.32,3
(68) Leto,,14.848,0.15-0.19,3 3
(683) Lanzia,,8.63,0.12,3 4
(68346) 2001 KZ66,*,2.7,,2 NR
(684) Hildburg,,11.92,0.23,2
(6859) Datemasamune,*,12.95,0.12,2 3
(686) Gersuind,,6.313,0.37,3
(687) Tinette,,7.395,0.33,3
(6877) Giada,*,4.1745,0.47,3
(688) Melanie,,,<0.05,
(689) Zita,,6.425,0.5,3
(68950) 2002 QF15,,29,>0.3,2 NR
(6897) Tabei,,5.862,0.43,3
(69) Hesperia,,5.6552,0.12-0.20,4
(690) Wratislavia,,8.64,0.09-0.20,3
(691) Lehigh,*,10.482,0.12,2
(6911) Nancygreen,*,5.342,0.52,2
(692) Hippodamia,,8.98,0.5,3
(69230) Hermes,,13.894,0.06,3 B
(694) Ekard,,5.922,0.15-0.50,4
(695) Bella,,14.222,0.35,3
(696) Leonora,*,17.988,0.1,2
(697) Galilea,,16.538,0.23,2
(6974) 1992 MC,*,2.423,0.16,3
(698) Ernestina,,5.033,0.71,3
(69880) 1998 SQ81,*,7.68,0.08,2
(699) Hela,,3.3962,0.19-0.60,3
(7) Iris,,7.139,0.04-0.29,4
(70) Panopaea,,15.797,0.12,3
(700) Auravictrix,*,6.075,0.42,3
(70030) Margaretmill,er      *,3.976,0.55,3
(701) Oriola,*,9.09,0.2,3
(702) Alauda,,8.36,0.07-0.10,2
(7025) 1993 QA,,2.5057,0.32,3
(704) Interamnia,,8.727,0.03-0.11,4
(7041) Nantucket,,4.3,0.11,1
(705) Erminia,*,53.96,0.12,2
(706) Hirundo,,22.072,0.75-0.9,3
(7066) Nessus,,,0.5,
(707) Steina,,24,0.1,1
(7088) Ishtar,*,2.679,0.11,3 B
(709) Fringilla,,52.4,0.18,3
(71) Niobe,*,35.5,0.22,2+
(71031) 1999 XE68,*,20.19,0.39,2
(711) Marmulla,,,0.07,
(712) Boliviana,,11.732,0.11,2
(713) Luscinia,,8.28,0.21,2
(714) Ulula,,6.998,0.55,3
(716) Berkeley,,>17.,>0.2,1:00 PM
(717) Wisibada,,,,
(7187) Isobe,,2.44,0.24,3
(719) Albert,,5.801,0.74-0.94,3
(72) Feronia,,8.097,0.11,3
(720) Bohlinia,,8.919,0.17-0.46,4
(721) Tabora,,8,0.19,2:00 AM
(722) Frieda,,,>0.04,
(7229) Tonimoore,,4,0.37,2
(725) Amanda,,3.749,0.35,3
(726) Joella,,13.04,0.12,3
(727) Nipponia,,5.07,0.14,2
(728) Leonisis,,5,>0.13,1
(729) Watsonia,,16.71,0.18,2
(73) Klytia,,8.297,0.82,3
(731) Sorga,*,8.184,0.52,3
(732) Tjilaki,,12.34,0.19,3
(733) Mocia,,11.35,0.29,2
(7335) 1989 JA,,,,N
(7336) Saunders,,6.423,0.2 -0.3,2
(734) Benda,,7.106,0.27,3
(7341) 1991 VK,,4.2096,0.28-0.70,3
(73480) 2002 PN34,,8.45,0.18,2:00 AM
(735) Marghanna,,15.95,0.11,2
(7358) Oze,,5.488,0.22,2 N
(736) Harvard,,6.7,0.32,3
(737) Arequipa,,14.13,0.15,3
(738) Alagasta,*,17.83,0.2,2
(739) Mandeville,,11.931,0.14,2
(74) Galatea,,8.629,0.09,2
(740) Cantabia,,>24.,,1 N
(741) Botolphia,,16,0.4,1 D
(742) Edisona,,18.386,0.24,2
(743) Eugenisis,*,10.23,0.2,3
(744) Aguntina,,17.47,0.5,3
(746) Marlu,,7.787,0.23,2
(7467) 1989 WQ1,,7.633,0.4,3
(747) Winchester,,9.402,0.08-0.13,4
(7474) 1992 TC,,5.54,0.07,2
(748) Simeisa,,11.88,0.22,2
(7480) Norwan,,35.9,>0.5,2
(7482) 1994 PC1,,2.5999,0.29,3
(75) Eurydike,,5.357,0.12,3
(750) Oskar,*,6.47,0.07,2
(7505) Furusho,,4.14,0.65-0.75,3
(751) Faina,,23.678,0.36,3
(752) Sulamitis,*,27.367,0.2,3
(753) Tiflis,,9.85,0.35-0.8,3
(754) Malabar,,11.74,0.38,3
(755) Quintilla,*,4.551,0.08-0.38,3
(7550) 1981 EV8,,3.14,0.32,2
(756) Lilliana,*,9.362,0.56-0.9,2
(7560) Spudis,*,5.402,0.17,2 3
(7564) 1988 CA,,30.58,0.65,3
(757) Portlandia,*,6.58,0.24-0.45,3
(75747) 2000 AX153,,6.38,0.28,2
(758) Mancunia,,6.902,0.15,2
(759) Vinifera,,14.229,0.36,3
(7593) 1992 WP4,*,2.557,0.14,3
(76) Freia,,9.972,0.10-0.33,2
(760) Massinga,,10.72,0.14,3
(7603) Salopia,,,<0.05,1
(761) Brendelia,,,,
(762) Pulcova,,5.839,0.3,3 B
(766) Moguntia,,3.446,0.23,3
(7660) 1993 VM1,*,5.916,0.32,3 N
(7663) 1994 RX1,,32.3,0.4,1
(76818) 2000 RG79,*,3.1664,0.14,3 B
(769) Tatjana,,35.08,0.33,2
(77) Frigga,,9.012,0.07-0.19,3
(770) Bali,,5.951,0.55,3
(771) Libera,,5.892,0.53-0.57,3
(7719) 1997 GT36,*,29.56,0.31,2
(773) Irmintraud,,6.7514,0.1,3
(775) Lumiere,,6.104,0.26,2
(7757) 1990 KO,,5.98,0.11,2:00 AM
(776) Berbericia,*,7.668,0.11-0.21,3
(7760) 1990 RW3,*,25.9,0.35,3 N
(777) Gutemberga,,12.88,0.25,2
(7776) Takeishi,*,8.9,0.05,1
(778) Theobalda,,11.659,0.18,3
(779) Nina,,11.186,0.25,3
(78) Diana,,7.225,0.02-0.14,2
(781) Kartvelia,,19.059,0.25,2
(7816) Hanoi,,5.18,0.72,2
(782) Montefiore,,4.08,0.43,3
(7822) 1991 CS,,2.389,0.27-0.32,3
(783) Nora,,34.4,0.08-0.2,2
(784) Pickeringia,,13,0.4,2
(785) Zwetana,*,8.8882,0.13-0.18,3
(787) Moskva,,6.0556,0.47-0.60,3
(7887) Bratfest,,,,
(7888) 1993 UC,,2.34,0.1,2
(7889) 1994 LX,,2.741,0.32-0.39,2
(789) Lena,,,,0
(7895) Kaseda,*,5.093,0.1,2
(79) Eurynome,,5.978,0.05-0.24,4
(790) Pretoria,*,10.37,0.08-0.16,3
(792) Metcalfia,,9.17,0.62,3
(7930) 1987 VD,,long?,<0.1,1
(79360) 1997 CS29,,,<0.2,
(795) Fini,,8.641,0.05,2
(796) Sarita,,7.75,0.29,3
(7968) Elst-Pizarro,,3.471,0.33,3
(797) Montana,,4.55,0.32,3
(7977) 1977 QQ5,,7.457,0.57,3 N
(798) Ruth,,8.53,0.36,3
(7997) 1985 CN1,,,<0.2,P
(79983) 1999 DF9,*,6.65,0.4,2:00 AM
(8) Flora,,12.799,0.02-0.10,4
(80) Sappho,,14.03,0.1 -0.40,3
(800) Kressmannia,,4.464,0.2,3
(8013) Gordonmoore,,6,0.5,1
(8021) Walter,,12.1,0.08,1
(8034) Akka,,7.283,0.46,2:00 AM
(8037) 1993 HO1,,13.04,0.1,2 N
(804) Hispania,,14.845,0.19-0.24,3
(8041) Masumoto,,14.1,0.3,2
(807) Ceraskia,,7.4,0.25,2
(808) Merxia,,30.631,0.7,3
(80806) 2000 CM105,*,,<0.14,
(809) Lundia,*,15.4,0.35,2 B
(81) Terpsichore,,11.02,0.1,2
(810) Atossa,*,4.385,0.55,3
(811) Nauheima,,5.58,0.2,3
(812) Adele,,5.859,0.69,3
(813) Baumeia,,7.44,0.02,1
(814) Tauris,,35.8,0.2,2
(815) Coppelia,,4.421,0.17,3
(816) Juliana,*,10.58,0.52,3
(817) Annika,,10.56,0.27,3
(8176) 1991 WA,,7.111,0.99,2 N
(818) Kapteynia,,16.35,0.12,2
(8180) 1992 PY2,*,13.017,0.24,2
(8189) Naruke,,8.91,0.36,2
(82) Alkmene,,12.999,0.40-0.54,3
(8201) 1994 AH2,,23.949,>0.27,2
(82075) 2000 YW134,*,,<0.1,1
(8213) 1995 FE,*,2.911,0.39,3 N
(82155) 2001 FZ173,,,<0.06,
(82158) 2001 FP185,*,,<0.06,1
(822) Lalage,,3.345,0.47,3
(823) Sisigambis,,>12.,>0.2,1
(825) Tanina,,6.746,0.48,3
(8252) 1981 EY14,,14.15,0.14,2
(8253) 1981 EU15,,3.9,0.15,1
(829) Academia,*,7.891,0.44,2
(83) Beatrix,,10.16,0.18-0.27,4
(832) Karin,*,18.35,0.32-0.56,3
(8373) Stephengould,,4.435,0.24,2
(838) Seraphina,*,15.67,0.07-0.30,2
(839) Valborg,*,10.366,0.14,3 3
(8395) Rembaut,,,,P
(83982) Crantor,,13.14,0.14,1:00 AM
(84) Klio,,5.8,0.04,2
(840) Zenobia,*,5.565,0.2,3
(8400) Tomizo,,>20.,>0.1,1
(8405) Asbolus,,8.87,0.34,2
(841) Arabella,,3.39,0.26,3
(8417) Lancetaylor,,6.538,0.8,2
(846) Lipperta,*,>24.,>0.02,1
(847) Agnia,*,14.827,0.45,3
(849) Ara,,4.116,0.34,3
(84922) 2003 VS2,*,5.3,0.6,1
(85) Io,,6.8751,0.15,4
(851) Zeissia,,9.34,0.38-0.53,3
(85182) 1991 AQ,,,,N
(85195) von Helfta,*,4.8412,0.87,3 N
(852) Wladilena,,4.6134,0.30-0.32,4
(853) Nansenia,,9.31,0.13,2
(854) Frostia,,37.56,0.33,3 B
(85490) 1997 SE5,,9.0583,0.23,3
(856) Backlunda,,12.08,0.29,2
(8567) 1996 HW1,*,8.7573,0.25,3
(857) Glasenappia,,8.23,0.27-0.35,2
(85774) 1998 UT18,,34,0.8,1
(858) El Djezair,*,22.31,0.1,2
(8589) Stellaris,,5.37,0.7,3
(85938) 1999 DJ4,*,2.5141,0.11,3 B
(85989) 1999 JD6,,7.68,0.7 -1.2,3
(86) Semele,,16.634,0.18,3
(860) Ursina,,9.386,0.22,3
(86039) 1999 NC43,,34.49,1.1,2 NA
(861) Aida,,10.951,0.32,3
(862) Franzia,,15.05,0.12,2
(863) Benkoela,*,7.03,0.05,3 3
(86450) 2000 CK33,*,6.51,1,2
(866) Fatme,,20.03,0.21,2
(86667) 2000 FO10,*,26,0.7,1
(868) Lova,,41.33,0.4,3
(86819) 2000 GK137,,3.03,0.13-0.24,2
(87) Sylvia,,5.184,0.30-0.62,4 B
(870) Manto,,>24.,>0.3,1 N
(8709) Kadlu,,50.6,>0.40,2
(872) Holda,,7.2,0.34,2:00 AM
(873) Mechthild,,10.6,0.33,2:00 PM
(874) Rotraut,,14.586,0.24,2
(875) Nymphe,,12.638,0.46,2
(876) Scott,*,>14.,>0.3,1:00 PM
(87684) 2000 SY2,*,8.8,0.1,2
(877) Walkure,*,17.44,0.33-0.40,2
(8794) 1981 EA7,,2.864,0.17,3
(8796) 1981 EA12,,5.2,0.41,1
(88) Thisbe,,6.0413,0.08-0.21,4
(88115) 2000 WD116,,5.397,0.45,3
(88188) 2000 XH44,,2.6906,0.06,3 N
(883) Matterania,*,5.64,0.36-0.42,3
(884) Priamus,,,0.16-0.37,N
(885) Ulrike,*,4.9,0.55,3
(886) Washingtonia,,9.001,0.12,3
(887) Alinda,,73.97,0.35,2
(88710) 2001 SL9,*,2.4004,0.08,3 B
(888) Parysatis,,5.49,0.23,2
(8882) Sakaetamura,*,,,1 N
(889) Erynia,,9.89,0.66,3
(89) Julia,,11.387,0.10-0.25,3
(891) Gunhild,,7.93,0.18,2
(893) Leopoldina,,10.51,0.35,2
(89355) 2001 VS78,,40.553,0.39-0.52,3
(894) Erda,,4.69,0.05,2
(895) Helio,*,9.396,0.11-0.23,3
(896) Sphinx,,26.27,0.08,1
(898) Hildegard,,>24.,,1 N
(89830) 2002 CE,,2.6149,0.09,2 N
(899) Jokaste,,6.245,0.28,3
(9) Metis,,5.079,0.04-0.36,4
(90) Antiope,*,16.509,0.08-0.73,3 B
(900) Rosalinde,,16.5,0.52,2
(901) Brunsia,,3.136,0.12,2 D
(903) Nealley,,21.6,0.13,2
(90377) Sedna,*,10.273,0.02,2:00 AM
(904) Rockefellia,,4.93,0.18,3
(90482) Orcus,*,long?,,
(905) Universitas,,10,0.22,2
(9069) Hovland,,4.217,0.08,3 B
(907) Rhoda,,22.44,0.16,2
(908) Buda,,18.2,0.09,2
(909) Ulla,,8.73,0.08-0.24,3
(91) Aegina,,6.025,0.15,3
(911) Agamemnon,,7,0.07-0.4,1
(91133) 1998 HK151,,,<0.15,
(9117) Aude,,2.811,0.25,1
(912) Maritima,*,48.43,>0.11,2
(914) Palisana,,15.62,0.18,2
(915) Cosette,,4.445,0.37,3
(916) America,,38,0.28,1
(917) Lyka,*,7.92,0.14,2
(9175) Graun,,>20.,0.2,1
(92) Undina,,15.94,0.17,3
(921) Jovita,,15.64,0.12,2
(925) Alphonsina,,7.88,0.17-0.31,3
(926) Imhilde,,26.1,>0.2,2
(9260) Edwardolson,*,3.0852,0.11,3 BN
(9262) Bordovitsyna,,9,0.08,2
(927) Ratisbona,,12.994,0.11,2
(928) Hildrun,,14.13,0.34,3
(9286) 1981 ED35,,3.86,0.2,2
(93) Minerva,,5.982,0.04-0.10,4
(931) Whittemora,*,19.2,0.2,2
(932) Hooveria,,30,0.2,2
(934) Thuringia,,8.166,0.66,3
(936) Kunigunde,,8.8,0.25,2
(937) Bethgea,,8.356,0.16,3
(939) Isberga,,>20.,>0.2,1
(9395) Saint Michel,,3.334,0.12,2
(94) Aurora,,7.22,0.12,3
(940) Kordula,,15.57,0.36,3
(943) Begonia,*,15.66,0.34,3
(944) Hidalgo,,10.063,0.31-0.60,3
(945) Barcelona,*,7.365,0.09-0.13,3
(947) Monterosa,,5.1655,0.15,2
(949) Hel,,10.862,0.12,1
(95) Arethusa,,8.688,0.24,3
(951) Gaspra,,7.042,0.2 -1.0,4
(952) Caia,,7.51,0.13,2
(9527) 1981 EH23,,9.05,0.2,1
(954) Li,*,14.415,0.11,2
(955) Alstede,,5.19,0.27,3
(956) Elisa,,3.888,0.08,1
(9566) Rykhlova,*,8.359,0.84,2 N
(957) Camelia,,5.391,0.32,2
(958) Asplinda,,25.3,0.57,2
(959) Arne,,8.6,0.24,1
(96) Aegle,,13.82,0.12,3
(9617) Grahamchapma,n       *,2.2856,0.1,3 NB
(963) Iduberga,,3.02,0.3,3
(96590) 1998 XB,*,520,1,3 N
(966) Muschi,,5.355,0.31,3
(968) Petunia,,,>0.07,
(97) Klotho,,35.15,0.07-0.25,3
(970) Primula,,2.777,0.18,3
(971) Alsatia,*,9.6,0.21,2
(9716) Severina,*,2.967,0.26,3
(9723) 1981 EP13,,12.4,1.11,2
(973) Aralia,,7.29,0.25,2
(974) Lioba,,38.7,0.37,3
(975) Perseveranti,a,7.158,0.17,2
(976) Benjamina,,9.746,0.18,2
(977) Philippa,,15.405,0.49,3
(978) Aidamina,,10.099,0.13,2
(979) Ilsewa,,19.2,0.07,1
(98) Ianthe,,16.5,0.32,2
(980) Anacostia,,20.117,0.1,3
(984) Gretia,,5.781,0.4 -0.63,3
(985) Rosina,,3.013,0.22,3
(9856) 1991 EE,,3.045,0.14,3
(986) Amelia,,9.52,0.43,3
(987) Wallia,,10.523,0.36,2
(98943) 2001 CC21,*,5.017,0.81,3 N
(99) Dike,,10.35,0.1 -0.25,2
(992) Swasey,,13.308,0.17,2
(9936) 1986 PN4,,10.704,0.14,2
(994) Otthild,*,5.95,0.09-0.14,2
(9948) 1990 QB2,*,3.532,0.75,2
(995) Sternberga,*,15.26,0.15,3
(996) Hilaritas,,7.2,0.69,2
(9969) Braille,,226.4,0.9,2
(999) Zachia,,22.77,0.3,2
(99907) 1989 VA,*,2.514,0.22-0.40,3
(99913) 1997 CZ5,*,3.01,0.14,2 N
(99980) 1981 ER18,*,2.35,0.13,2
1978 CA,,3.7538,0.8,3
1981 EC15,,15.67,0.27,2
1989 DA,,3.925,0.12,3
1989 UP,,6.98,1.16,3
1989 VB,,16,>0.32,2
1990 HA,,8.55,>0.09,1
1990 OS,,few h,,RB
1990 SA,,,,N
1990 UA,,,>0.1,
1990 UP,,20,0.8,2
1991 VA,,,0.4,N
1994 AW1,*,2.5193,0.12,3 B
1994 CB,,8.676,0.9,3
1994 GY,,2.555,0.06,2
1994 LC1,,2.406,0.13,3
1994 XD,*,,,BR
1995 EK1,,8.444,0.45,3
1995 FJ,,9.2,0.3,2
1995 FX,,5.46,0.2,2
1995 HM,,1.62,2,2
1996 FG3,,3.5942,0.08,3 B
1996 JA1,,5.227,0.8,3
1996 PW,,35.44,0.44,3
1996 RQ20,,,,
1996 TS66,,,<0.16,
1997 AE12,,1640,>0.6,2 N
1997 CV29,*,15.8,>0.3,2
1997 GL3,,7.572,0.28,2
1997 LY4,,46.07,1,3 T?
1998 BY7,,<1.3,,2 R
1998 KY26,,0.1784,0.3,3
1998 QR15,,2.454,0.11,2 N
1998 QR52,,234,0.88,3 N
1998 ST27,,3,0.1,2 BR
1998 ST49,*,2.3011,0.11,3 N
1998 UO1,,2.9,0.04,2 N
1998 VO33,,8,0.24,1
1998 WB2,,0.313,0.6,3
1998 WU24,,7.283,0.54,3
1998 XA5,,,0.22,
1998 XS16,,5.4211,1.3,3 N
1999 FA,,10.092,1.2,3
1999 FN19,,3.5,0.1,1 N
1999 HF1,*,2.3192,0.12-0.23,3 B
1999 JO8,,2.382,0.09-0.11,3 N
1999 LF6,,16.007,0.23,2 N
1999 LN28,,>19.,>1.0,1 N
1999 MN,*,5.495,0.77,2 N
1999 NW2,,<4.2,,2 R
1999 PJ1,,6.2013,1.1,3 N
1999 SF10,,0.0411,0.58,2
1999 SM5,,6.23,0.77-0.95,3 N
1999 TN13,,<1.3,,2 R
1999 TY2,,0.1213,0.68,3
1999 VN6,,24.1,0.6,2 N
2000 AG6,,0.0766,0.8,3
2000 DO8,,0.0217,1.39,3
2000 DP107,*,2.7754,0.18,3 B
2000 EB14,,1.79,1.7,2
2000 EH26,,>24.,,2 R
2000 EW70,,<33.,,2 R
2000 FV53,,7.58,0.07,1
2000 GU127,,>24.,0.1,1 N
2000 HB24,,0.2176,0.24,3
2000 JG5,,6.0562,0.9,3 N
2000 JQ66,,11.1,0.6,3 N
2000 LF3,,<1.0,,2 R
2000 NM,,9.24,0.25-0.42,2
2000 OG8,,4.0734,0.14,2 N
2000 PJ5,*,23.76,0.3,1
2000 QN130,,30.33,0.3,2 N
2000 QW7,,71.3,>1.0,2 N
2000 RD53,,14.96,0.09,3 N
2000 SM10,,>18.,0.2,2 N
2000 SS164,,6.8939,0.86,3 N
2000 UG11,*,4.44,0.1,3 BR
2000 UK11,,0.2661,0.24,2 N
2000 UO30,,0.5865,0.17,2 N
2000 WG10,,0.2286,0.41,2 N
2000 WG63,,0.1373,0.29,2 N
2000 WH10,,0.0222,0.5,2 N
2000 WJ107,,<0.25,<0.12,1 N
2000 WL107,,0.1609,1.1,3 T
2000 WM10,,long?,low,N
2000 WN148,,0.55,0.14,2 N
2000 WQ148,,0.165,0.28,2 N
2000 WS28,,0.0731,0.35,2 N
2000 XG47,,8.71,0.15-0.6,2 N
2000 YA,,0.6658,0.35,2 AN
2001 AV43,,0.1701,0.26,2 N
2001 BF10,,<0.4,,2 R
2001 CB21,,3.302,0.19,2 N
2001 CQ36,,long,low,N
2001 CZ31,*,4.71,0.21,2:00 AM
2001 DS8,,0.5313,0.25,2 N
2001 JM1,,5.7516,0.15,3 N
2001 JV1,,<29.,,2 N
2001 KA67,,6.1,0.2,1 N
2001 KD77,*,,<0.07,1
2001 KU66,*,0.873,0.53,2 N
2001 MF1,,6.572,1.2,3
2001 OE84,,0.4865,0.3 -0.6,3
2001 OG108,,57.12,0.3,3
2001 PD1,,14.58,0.12,2 NA
2001 QF298,*,,<0.12,1
2001 QG298,,13.7744,1.14,3
2001 SE286,*,9.323,0.4,2 N
2001 SK162,*,68,0.14,2 N
2001 SQ3,*,0.0625,0.39,2 N
2001 TX16,*,4.8005,0.47-0.54,3
2001 UC5,,>4.,>0.3,2 N
2001 UF5,,0.2616,0.59,2 N
2001 VF2,,1.3927,0.4,2 N
2001 WH1,,4,0.12,2 N
2001 WJ4,,0.9006,0.87,2 N
2001 WR5,,0.3575,0.57,2 N
2001 WV1,,0.0449,0.38,2 N
2001 XU4,,0.6806,0.65,2 N
2001 YB5,,2.5,0.45,1
2001 YH140,*,,,
2002 AA,,4.126,0.26,2 N
2002 AA29,,<0.55,,2 NR
2002 AL14,,2.3088,0.35,2 N
2002 BK25,,,low,N
2002 BM26,,2.7,,2 RB
2002 CE26,,3.293,0.06,3 RB
2002 CQ11,*,>8.,,
2002 EC,,>6.,,1 N
2002 EQ9,,3,0.2,1
2002 EX12,*,8.369,0.6,2
2002 EZ11,,2.32,0.15,2 ND
2002 FC,*,days,,2 R
2002 FD6,,2.799,0.2,1 R
2002 FF12,*,>9.,>0.15,1
2002 GD10,,0.7356,0.09,2 N
2002 GD11,,7,0.15,1
2002 HK12,,12.69,1.5,3 N
2002 HU11,*,15.66,0.4,2:00 AM
2002 JB9,,2.4261,0.21,3 N
2002 JC,*,2.49,0.4,2
2002 JR9,,8.452,0.25,2 N
2002 KK8,,,,RB
2002 LV,,6.195,0.94,3 N
2002 NY40,,19.98,1.3,3 T
2002 PZ39,,,,N
2002 QE15,,2.5811,0.08-0.10,2 N
2002 RH52,,4.222,0.09,3 N
2002 RX211,*,5.0689,0.22,2
2002 SY50,,4.823,0.52,3
2002 TD60,*,2.851,1.4,3 T
2002 TH267,*,10,0.2,1 N
2002 TZ66,,<1.1,,2 R
2002 UK11,*,>5.,,2 N
2002 VE68,,13.5,0.8,2 N
2003 AJ73,,9.5708,0.96,3 N
2003 AK18,,5.3,0.19,2 N
2003 AL18,,2.484,0.18,2 N
2003 AZ84,*,13.44,0.14,2
2003 BF91,,18.2,1.09,2:00 AM
2003 BG91,,8.4,0.18,1
2003 BH91,,,<0.15,1
2003 CP20,,2.9745,0.4,2 N
2003 EL61,*,3.9154,0.28,3 B
2003 EM1,,0.031,0.6,3
2003 EO16,,,,N
2003 FC5,,129.5,>0.5,2 N
2003 FG,,8.692,1.4,3
2003 FH1,,,,N
2003 KP2,,151.1,1.7,3 NT
2003 MS2,,7,0.5,2
2003 NZ6,*,13.5,2,2
2003 QY90,*,3.4,0.34,2 B
2003 RB,,>16.,>0.2,2 N
2003 RX7,*,2.6,0.12,1
2003 SA224,*,35,0.24,2 N
2003 SR84,,2.352,0.83,3 N
2003 SS84,,,0.3,RB
2003 TL4,,27.2,>1.0,3 N
2003 UB313,*,>8.,0.02,1 B
2003 WT153,*,0.117,0.16,2 N
2003 WT42,,3.3,0.2,3
2003 YT1,,2.343,0.16,3 NB
2004 BB75,*,>2.5,>0.27,2 N
2004 BE86,*,2.42,0.63,2 N
2004 BV18,*,0.056,0.16,2 N
2004 BW18,*,8.25,0.21,2 N
2004 EW9,*,49.94,0.9,3 N
2004 FF29,,6.009,0.6,3
2004 FH,,0.0504,1.16,3 NT
2004 GD,*,very shor,t?,N
2004 GD2,*,0.235,0.78,2 N
2004 HW,*,2.52,0.2,1
2004 JA,*,52.1,0.4,2 N
2004 JR1,,2.813,0.13,2 N
2004 LJ1,,2.7246,0.21-0.59,3
2004 RF84,*,"""weeks","""",N
2004 RZ164,*,2.556,0.11,2 B?
2004 TC18,*,0.741,0.34,2 N
2004 TR14,*,8.292,0.47,3 N
2004 VW14,,2.5009,0.14,3 N
2004 XO14,*,8.4172,0.19,3 N
2005 AB,*,3.339,0.04,3 B
2005 CK38,*,4.7894,0.27,3 N
2005 CR37,*,5.6,1.1,2
2005 ED318,*,17.157,0.22,3 N
2005 GB34,*,0.52,0.36,2 N
2005 OE3,*,>100.,,2 RN
2P/Encke,*,11.079,0.25,2:00 AM
